order_id,order_date,sales_qty,sales_amount,currency,user_id,r_id
622,11-10-2017,4,403,INR,43655,57973
623,11-10-2017,1,153,INR,50420,559725
624,11-10-2017,16,2130,INR,89525,420638
625,11-10-2017,1,88,INR,63360,372994
626,11-10-2017,1,88,INR,69144,244665
627,11-10-2017,1,93,INR,29669,556555
628,11-10-2017,1,65,INR,72143,289821
629,11-10-2017,40,22778,INR,58651,526628
630,11-10-2017,1,42,INR,32559,155204
631,11-10-2017,1,250,INR,55584,387391
632,11-10-2017,1,83,INR,92581,194540
633,11-10-2017,54,43037,INR,90780,492524
634,11-10-2017,1,620,INR,83869,320400
635,11-10-2017,3,3319,INR,7436,156105
636,11-10-2017,1,778,INR,34776,391760
637,11-10-2017,12,13995,INR,53688,443572
638,11-10-2017,1,125,INR,34162,286267
639,11-10-2017,2,542,INR,77240,484298
640,11-10-2017,4,1375,INR,54641,161113
641,11-10-2017,13,2356,INR,76564,462302
642,11-10-2017,1,250,INR,65896,328772
643,11-10-2017,29,35431,INR,45641,390272
644,11-10-2017,12,11986,INR,52828,108983
645,11-10-2017,1,185,INR,33190,141918
646,11-10-2017,1,1912,INR,20831,412591
647,11-10-2017,1,231,INR,47621,66120
648,11-10-2017,1,134,INR,48634,516208
649,11-10-2017,1,157,INR,63043,149213
650,11-10-2017,3,208,INR,29486,500964
651,11-10-2017,8,319,INR,4064,465402
652,11-10-2017,155,7273,INR,82421,572597
653,11-10-2017,149,7491,INR,93513,355970
654,11-10-2017,3,278,INR,36690,341335
655,11-10-2017,81,7574,INR,93983,559551
656,11-10-2017,120,10509,INR,46541,400498
657,11-10-2017,540,86500,INR,99537,402674
658,11-10-2017,1,116,INR,50875,294220
659,11-10-2017,5,630,INR,34216,382927
660,11-10-2017,16,1000,INR,26733,486212
661,11-10-2017,11,1292,INR,52645,468674
662,11-10-2017,1,148,INR,16180,404255
663,11-10-2017,3,486,INR,77711,74942
664,11-10-2017,2,333,INR,43197,397532
665,11-10-2017,49,13435,INR,9040,249602
666,11-10-2017,9,1194,INR,86228,475643
667,11-10-2017,74,8153,INR,38148,12415
668,11-10-2017,40,0,INR,11178,1091
669,11-10-2017,1,134,INR,56336,406654
670,11-10-2017,1,79,INR,61018,369285
671,11-10-2017,1,231,INR,83697,534657
672,11-10-2017,1,394,INR,46431,455768
673,11-10-2017,1,241,INR,77285,509602
674,11-10-2017,1,421,INR,65334,322715
675,11-10-2017,1,106,INR,15306,564989
676,11-10-2017,1,116,INR,9640,543700
677,11-10-2017,1,111,INR,84655,565834
678,11-10-2017,1,148,INR,36343,492307
679,11-10-2017,1,185,INR,63595,476874
680,11-10-2017,2,963,INR,97973,429402
681,11-10-2017,1,250,INR,11893,418592
682,11-10-2017,1,296,INR,48949,246447
683,11-10-2017,1,269,INR,74410,57426
684,11-10-2017,1,352,INR,28791,365141
685,11-10-2017,1,231,INR,56966,380711
686,11-10-2017,1,407,INR,65003,41598
687,11-10-2017,1,102,INR,74604,427082
688,11-10-2017,1,463,INR,73026,466796
689,11-10-2017,1,486,INR,21842,464380
690,11-10-2017,1,102,INR,12579,480609
691,11-10-2017,1,120,INR,6735,339637
692,11-10-2017,1,60,INR,35216,313805
693,11-10-2017,1,32,INR,38571,407764
694,11-10-2017,1,32,INR,45706,36290
695,11-10-2017,1,60,INR,98551,458322
696,11-10-2017,1,171,INR,95043,534284
697,11-10-2017,1,32,INR,9419,579809
698,11-10-2017,2,218,INR,28829,458923
699,11-10-2017,1,157,INR,60583,314135
700,11-10-2017,1,319,INR,17764,461204
701,11-10-2017,2,296,INR,93760,573285
702,11-10-2017,1,130,INR,28802,157074
703,11-10-2017,1,315,INR,86158,435821
704,11-10-2017,1,204,INR,26684,433401
705,11-10-2017,1,97,INR,82663,535399
706,11-10-2017,1,426,INR,47429,497412
707,11-10-2017,1,796,INR,77676,13812
708,11-10-2017,1,222,INR,48490,412085
709,11-10-2017,1,148,INR,6463,53085
710,11-10-2017,1,139,INR,55507,60606
711,11-10-2017,1,111,INR,50715,444685
712,11-10-2017,1,102,INR,64110,54057
713,11-10-2017,1,181,INR,75453,74879
714,11-10-2017,1,125,INR,228,405894
715,11-10-2017,1,32,INR,98045,543897
716,11-10-2017,1,171,INR,29931,421944
717,11-10-2017,1,255,INR,68429,409445
718,11-10-2017,1,310,INR,11121,570563
719,11-10-2017,1,167,INR,17645,446661
720,11-10-2017,1,426,INR,44124,568096
721,11-10-2017,1,111,INR,90062,538561
722,11-10-2017,2,167,INR,72657,557089
723,11-10-2017,1,46,INR,98950,56039
724,11-10-2017,1,46,INR,66210,491022
725,11-10-2017,1,111,INR,29754,53053
726,11-10-2017,1,125,INR,56313,490594
727,11-10-2017,1,1060,INR,39094,440559
728,11-10-2017,1,569,INR,6149,105695
729,11-10-2017,1,782,INR,47097,552470
730,11-10-2017,1,463,INR,82100,532980
731,11-10-2017,3,1940,INR,35401,518355
732,11-10-2017,3,2972,INR,14690,5119
733,11-10-2017,7,8644,INR,61045,3855
734,11-10-2017,1,306,INR,3098,454510
735,11-10-2017,1,495,INR,53064,29510
736,11-10-2017,1,921,INR,31918,344755
737,11-10-2017,1,2282,INR,77537,15117
738,11-10-2017,5,6014,INR,35981,273516
739,11-10-2017,1,370,INR,57051,512697
740,11-10-2017,160,286759,INR,22667,509235
741,11-10-2017,1,1833,INR,79376,368601
742,11-10-2017,15,18171,INR,61238,496352
743,11-10-2017,7,10801,INR,60483,507558
744,11-10-2017,1,745,INR,49504,515081
745,11-10-2017,7,10801,INR,86371,571056
746,11-10-2017,67,63991,INR,17644,83277
747,11-10-2017,3,2306,INR,43817,480821
748,11-10-2017,1,963,INR,4186,533171
749,11-10-2017,13,31185,INR,7352,517954
750,11-10-2017,4,9472,INR,5784,228778
751,11-10-2017,1,741,INR,40656,503899
752,11-10-2017,3,9528,INR,53242,298882
753,11-10-2017,30,46037,INR,40019,112307
754,11-10-2017,1,981,INR,53112,501312
755,11-10-2017,8,10773,INR,58938,349555
756,11-10-2017,7,11736,INR,25979,429895
757,11-10-2017,13,18556,INR,92447,531509
758,11-10-2017,1,907,INR,41899,379472
759,11-10-2017,5,4648,INR,36636,297389
760,11-10-2017,2,2287,INR,8236,76202
761,11-10-2017,27,28394,INR,61476,80402
762,11-10-2017,1,583,INR,37223,241691
763,11-10-2017,1,2398,INR,954,512365
764,11-10-2017,3,7991,INR,49846,
765,12-10-2017,2,4889,INR,84776,477947
766,12-10-2017,1,269,INR,57427,37669
767,12-10-2017,1,3519,INR,10315,243025
768,12-10-2017,13,42954,INR,37737,105268
769,12-10-2017,1,1528,INR,58525,47421
770,12-10-2017,2,3032,INR,8420,504355
771,12-10-2017,9,2171,INR,54643,467193
772,12-10-2017,1,644,INR,67266,474873
773,12-10-2017,49,12306,INR,73270,562200
774,12-10-2017,1,380,INR,88419,569130
775,12-10-2017,3,2074,INR,9536,387582
776,12-10-2017,1,565,INR,85470,466009
777,12-10-2017,22,10718,INR,58115,480628
778,12-10-2017,1,287,INR,60309,518919
779,12-10-2017,64,23903,INR,24070,255827
780,12-10-2017,17,4769,INR,55505,255038
781,12-10-2017,2,505,INR,84471,578814
782,12-10-2017,32,6750,INR,16559,459782
783,12-10-2017,3,292,INR,29652,347533
784,12-10-2017,41,1722,INR,24218,163244
785,12-10-2017,167,12477,INR,82100,539461
786,12-10-2017,71,5995,INR,38809,388393
787,12-10-2017,40,6426,INR,68716,37742
788,12-10-2017,3,352,INR,10758,382520
789,12-10-2017,8,2000,INR,29970,209318
790,12-10-2017,1,306,INR,83386,502662
791,12-10-2017,1,204,INR,10847,194703
792,12-10-2017,7,1704,INR,18801,344025
793,12-10-2017,1,639,INR,42505,361768
794,12-10-2017,1,556,INR,27290,450261
795,12-10-2017,2,1556,INR,35022,142069
796,12-10-2017,1,435,INR,91054,435871
797,12-10-2017,10,3019,INR,4309,149957
798,12-10-2017,1,167,INR,59160,96842
799,12-10-2017,1,56,INR,43992,101997
800,12-10-2017,1,593,INR,84015,194548
801,12-10-2017,15,5097,INR,63154,140197
802,12-10-2017,19,18954,INR,61853,274405
803,12-10-2017,9,12694,INR,93183,333063
804,12-10-2017,1,1676,INR,91965,568664
805,12-10-2017,1,222,INR,3777,520951
806,12-10-2017,1,88,INR,14862,571270
807,12-10-2017,1,74,INR,89054,506216
808,12-10-2017,7,1537,INR,20451,490498
809,12-10-2017,1,93,INR,79066,428126
810,12-10-2017,1,190,INR,22112,408410
811,12-10-2017,2,491,INR,24547,441553
812,12-10-2017,1,185,INR,23577,548437
813,12-10-2017,1,190,INR,34911,48343
814,12-10-2017,1,116,INR,46720,328025
815,12-10-2017,1,65,INR,18357,66681
816,12-10-2017,1,134,INR,37480,14920
817,12-10-2017,2,546,INR,57135,12468
818,12-10-2017,96,24352,INR,18339,44147
819,12-10-2017,13,2194,INR,26104,90963
820,12-10-2017,32,4259,INR,35151,327719
821,12-10-2017,1,0,INR,93082,369125
822,12-10-2017,1,361,INR,69802,369124
823,12-10-2017,1,185,INR,91843,149753
824,12-10-2017,1,157,INR,5932,62437
825,12-10-2017,8,1125,INR,44977,573883
826,12-10-2017,1,46,INR,20360,488368
827,12-10-2017,7,2157,INR,51881,465389
828,12-10-2017,1,245,INR,17090,46943
829,12-10-2017,2,565,INR,88988,306438
830,12-10-2017,3,3389,INR,95974,78362
831,12-10-2017,1,417,INR,14776,467785
832,12-10-2017,1,181,INR,24139,531130
833,12-10-2017,1,162,INR,49307,34206
834,12-10-2017,1,46,INR,66430,29920
835,12-10-2017,1,241,INR,26527,350750
836,12-10-2017,1,148,INR,97921,508010
837,12-10-2017,1,324,INR,56510,543141
838,12-10-2017,1,111,INR,45558,411359
839,12-10-2017,56,68329,INR,20417,408445
840,12-10-2017,1,370,INR,46066,330656
841,12-10-2017,13,19690,INR,19,561010
842,12-10-2017,3,6241,INR,47429,562344
843,12-10-2017,7,8606,INR,95884,455063
844,12-10-2017,1,162,INR,16804,352503
845,12-10-2017,1,296,INR,67928,535560
846,12-10-2017,1,93,INR,8782,408315
847,12-10-2017,1,88,INR,69709,337597
848,12-10-2017,1,116,INR,46566,500766
849,12-10-2017,5,213,INR,1455,561553
850,12-10-2017,164,7713,INR,96968,331308
851,12-10-2017,313,26903,INR,33548,480446
852,12-10-2017,45,3435,INR,19799,331763
853,12-10-2017,60,5255,INR,1241,260669
854,12-10-2017,60,5176,INR,48354,423471
855,12-10-2017,60,9611,INR,99832,571163
856,12-10-2017,80,10366,INR,71299,434854
857,12-10-2017,7,847,INR,55829,456674
858,12-10-2017,4,514,INR,23549,184821
859,12-10-2017,8,556,INR,42373,107793
860,12-10-2017,1,222,INR,29980,384481
861,12-10-2017,1,370,INR,32200,427632
862,12-10-2017,1,176,INR,97549,524727
863,12-10-2017,1,144,INR,55566,488697
864,12-10-2017,57,5310,INR,21756,489739
865,12-10-2017,1,208,INR,15709,445181
866,12-10-2017,1,69,INR,73237,403267
867,12-10-2017,1,65,INR,61946,3919
868,12-10-2017,1,83,INR,92174,386520
869,12-10-2017,1,153,INR,99195,498214
870,12-10-2017,1,111,INR,95573,567377
871,12-10-2017,1,116,INR,43222,490974
872,12-10-2017,1,134,INR,58781,304069
873,12-10-2017,1,125,INR,9849,541765
874,12-10-2017,1,120,INR,77994,379807
875,12-10-2017,2,991,INR,55310,399752
876,12-10-2017,1,93,INR,60719,67779
877,12-10-2017,1,227,INR,60808,396008
878,12-10-2017,1,218,INR,51223,521140
879,12-10-2017,1,370,INR,1881,571376
880,12-10-2017,1,333,INR,43848,492299
881,12-10-2017,1,296,INR,82378,541121
882,12-10-2017,1,310,INR,32471,450874
883,12-10-2017,1,83,INR,67582,395766
884,12-10-2017,3,713,INR,94281,530274
885,12-10-2017,1,204,INR,10406,110328
886,12-10-2017,1,97,INR,13273,405710
887,12-10-2017,1,83,INR,71833,421657
888,12-10-2017,1,97,INR,92555,340566
889,12-10-2017,1,255,INR,61235,490767
890,12-10-2017,1,120,INR,46368,477328
891,12-10-2017,1,116,INR,3084,570349
892,12-10-2017,1,134,INR,29204,536358
893,12-10-2017,1,407,INR,30203,481606
894,12-10-2017,1,157,INR,82656,572734
895,12-10-2017,1,102,INR,69092,391885
896,12-10-2017,1,366,INR,91785,89267
897,12-10-2017,1,310,INR,46272,278907
898,12-10-2017,1,157,INR,5697,398986
899,12-10-2017,1,37,INR,47415,350801
900,12-10-2017,1,181,INR,82745,135994
901,12-10-2017,1,65,INR,53901,262002
902,12-10-2017,1,65,INR,34548,563291
903,12-10-2017,1,42,INR,95362,424614
904,12-10-2017,1,97,INR,63061,421080
905,12-10-2017,1,167,INR,28353,481942
906,12-10-2017,1,46,INR,28004,453032
907,12-10-2017,1,46,INR,7221,479862
908,12-10-2017,4,611,INR,7593,474718
909,12-10-2017,1,74,INR,72063,228478
910,12-10-2017,1,153,INR,75120,559827
911,12-10-2017,2,250,INR,17529,332380
912,12-10-2017,1,264,INR,40262,482370
913,12-10-2017,1,65,INR,6735,82296
914,12-10-2017,1,120,INR,83304,457197
915,12-10-2017,1,194,INR,77619,433125
916,12-10-2017,1,162,INR,6621,471827
917,12-10-2017,17,3139,INR,38253,383152
918,12-10-2017,1,106,INR,12105,454460
919,12-10-2017,1,681,INR,37115,19660
920,12-10-2017,1,204,INR,5717,537217
921,12-10-2017,1,292,INR,94837,388595
922,12-10-2017,5,2042,INR,2516,406947
923,12-10-2017,1,213,INR,97374,550859
924,12-10-2017,1,134,INR,19845,565106
925,12-10-2017,1,134,INR,62115,41012
926,12-10-2017,1,194,INR,41104,34044
927,12-10-2017,4,1727,INR,59083,195724
928,12-10-2017,1,139,INR,64794,442256
929,12-10-2017,1,56,INR,97599,381173
930,12-10-2017,1,51,INR,80311,473878
931,12-10-2017,1,125,INR,23223,518699
932,12-10-2017,1,134,INR,31513,461355
933,12-10-2017,1,65,INR,78100,484474
934,12-10-2017,1,65,INR,87640,539151
935,12-10-2017,1,144,INR,62055,425656
936,12-10-2017,1,324,INR,55045,429373
937,12-10-2017,1,171,INR,22957,425659
938,12-10-2017,1,495,INR,88135,425660
939,12-10-2017,1,431,INR,72982,510855
940,12-10-2017,1,162,INR,65748,472088
941,12-10-2017,1,167,INR,25281,457690
942,12-10-2017,1,213,INR,44700,100784
943,12-10-2017,1,32,INR,65388,83417
944,12-10-2017,1,74,INR,19619,144459
945,12-10-2017,1,46,INR,86802,471893
946,12-10-2017,7,764,INR,54044,372376
947,12-10-2017,1,130,INR,56,338276
948,12-10-2017,1,148,INR,61755,63524
949,12-10-2017,1,139,INR,24958,578424
950,12-10-2017,1,79,INR,61861,249455
951,12-10-2017,1,83,INR,63755,508668
952,12-10-2017,1,79,INR,35121,321838
953,12-10-2017,1,125,INR,97381,467103
954,12-10-2017,40,37056,INR,90433,391660
955,12-10-2017,1,375,INR,26556,95995
956,12-10-2017,1,231,INR,30858,520514
957,12-10-2017,3,2833,INR,48623,458779
958,12-10-2017,1,611,INR,72214,376412
959,12-10-2017,8,7083,INR,6367,135037
960,12-10-2017,2,2653,INR,1286,30734
961,12-10-2017,1,458,INR,34163,344754
962,12-10-2017,4,5301,INR,72685,18830
963,12-10-2017,1,1264,INR,74715,527039
964,12-10-2017,1,454,INR,61161,438477
965,12-10-2017,1,0,INR,19255,399409
966,12-10-2017,27,36282,INR,97700,507325
967,12-10-2017,27,43194,INR,82017,493221
968,12-10-2017,1,1116,INR,99352,101349
969,12-10-2017,14,15486,INR,33329,572679
970,12-10-2017,6,6130,INR,57516,534142
971,12-10-2017,7,6648,INR,23004,398276
972,12-10-2017,1,315,INR,43092,398957
973,12-10-2017,1,597,INR,81499,337788
974,12-10-2017,4,9190,INR,52435,205253
975,12-10-2017,13,31097,INR,96243,520659
976,12-10-2017,1,648,INR,75203,562089
977,12-10-2017,1,1315,INR,38803,506804
978,12-10-2017,1,2028,INR,86955,138863
979,12-10-2017,2,1852,INR,74159,82870
980,12-10-2017,5,7694,INR,37972,248753
981,12-10-2017,1,417,INR,65031,526606
982,12-10-2017,1,338,INR,85496,563118
983,12-10-2017,40,39898,INR,25408,435332
984,12-10-2017,1,2569,INR,22357,475196
985,12-10-2017,1,741,INR,99955,410478
986,13-10-2017,1,556,INR,572,530878
987,13-10-2017,1,1514,INR,88936,102041
988,13-10-2017,1,556,INR,64287,207907
989,13-10-2017,1,1514,INR,86946,430688
990,13-10-2017,1,537,INR,15578,452094
991,13-10-2017,2,3495,INR,74682,383822
992,13-10-2017,1,2065,INR,70683,574413
993,13-10-2017,3,4014,INR,18071,106309
994,13-10-2017,1,819,INR,10590,47422
995,13-10-2017,7,21477,INR,84055,99983
996,13-10-2017,1,4356,INR,99829,524806
997,13-10-2017,2,4583,INR,84726,245209
998,13-10-2017,10,14648,INR,94472,236437
999,13-10-2017,1,1523,INR,93420,492985
1000,13-10-2017,2,5296,INR,4111,416822
1001,13-10-2017,1,523,INR,40965,230445
1002,13-10-2017,20,5181,INR,97768,529765
1003,13-10-2017,5,1120,INR,75183,228601
1004,13-10-2017,24,6241,INR,76994,569062
1005,13-10-2017,8,1935,INR,46134,548481
1006,13-10-2017,2,426,INR,51665,104686
1007,13-10-2017,1,227,INR,59320,555713
1008,13-10-2017,2,935,INR,90982,488526
1009,13-10-2017,10,3528,INR,87853,301323
1010,13-10-2017,1,231,INR,95520,390631
1011,13-10-2017,1,755,INR,6651,16193
1012,13-10-2017,1,528,INR,42270,48905
1013,13-10-2017,10,5620,INR,22992,534263
1014,13-10-2017,1,0,INR,20858,307522
1015,13-10-2017,8,3542,INR,98599,180796
1016,13-10-2017,9,4028,INR,53260,440198
1017,13-10-2017,36,17259,INR,45554,220517
1018,13-10-2017,10,2500,INR,55339,414677
1019,13-10-2017,4,1000,INR,83369,493205
1020,13-10-2017,36,10366,INR,16339,423391
1021,13-10-2017,2,569,INR,41054,292279
1022,13-10-2017,1,500,INR,29811,272267
1023,13-10-2017,3,1782,INR,7226,421788
1024,13-10-2017,10,5944,INR,33828,489781
1025,13-10-2017,116,9676,INR,82478,31191
1026,13-10-2017,131,14653,INR,56716,542175
1027,13-10-2017,1,292,INR,72386,536956
1028,13-10-2017,7,1338,INR,92524,324176
1029,13-10-2017,1,79,INR,51552,367776
1030,13-10-2017,3,440,INR,28327,5889
1031,13-10-2017,3,528,INR,51219,15858
1032,13-10-2017,1,0,INR,27021,34662
1033,13-10-2017,1,176,INR,28748,367007
1034,13-10-2017,21,5167,INR,90892,457420
1035,13-10-2017,907,292755,INR,40531,288416
1036,13-10-2017,4,2120,INR,56276,209376
1037,13-10-2017,1,486,INR,33812,480697
1038,13-10-2017,7,2023,INR,78824,221700
1039,13-10-2017,2,597,INR,71250,407581
1040,13-10-2017,1,634,INR,65168,545654
1041,13-10-2017,23,37245,INR,53532,201022
1042,13-10-2017,1,495,INR,80007,251019
1043,13-10-2017,13,12921,INR,87321,426025
1044,13-10-2017,3,5417,INR,44168,556066
1045,13-10-2017,1,435,INR,50332,452157
1046,13-10-2017,4,852,INR,48682,528932
1047,13-10-2017,1,125,INR,53596,117383
1048,13-10-2017,164,60259,INR,54208,402328
1049,13-10-2017,1,435,INR,29431,367233
1050,13-10-2017,1,148,INR,11154,554279
1051,13-10-2017,1,194,INR,83911,327152
1052,13-10-2017,67,17315,INR,91697,504227
1053,13-10-2017,1,148,INR,11048,328557
1054,13-10-2017,17,6653,INR,54875,443423
1055,13-10-2017,1,194,INR,26410,455286
1056,13-10-2017,3,1162,INR,59435,478383
1057,13-10-2017,1,449,INR,59974,446330
1058,13-10-2017,1,88,INR,18208,550362
1059,13-10-2017,1,167,INR,16246,28760
1060,13-10-2017,1,162,INR,70256,490485
1061,13-10-2017,1,167,INR,1426,296163
1062,13-10-2017,2,491,INR,23633,337775
1063,13-10-2017,1,343,INR,40158,524772
1064,13-10-2017,1,185,INR,39518,495244
1065,13-10-2017,8,2917,INR,3250,51644
1066,13-10-2017,2,917,INR,88282,51525
1067,13-10-2017,1,167,INR,67487,139497
1068,13-10-2017,1,370,INR,19847,518612
1069,13-10-2017,1,167,INR,9146,369597
1070,13-10-2017,120,36315,INR,23190,316024
1071,13-10-2017,1,139,INR,28742,428899
1072,13-10-2017,1,134,INR,71842,495808
1073,13-10-2017,10,1847,INR,87457,505938
1074,13-10-2017,1,93,INR,93079,421100
1075,13-10-2017,16,3130,INR,64420,446123
1076,13-10-2017,8,1468,INR,75388,529118
1077,13-10-2017,13,2194,INR,81267,445940
1078,13-10-2017,56,15065,INR,44399,225919
1079,13-10-2017,1,181,INR,24510,201066
1080,13-10-2017,1,93,INR,93329,387911
1081,13-10-2017,17,5750,INR,28617,464298
1082,13-10-2017,8,787,INR,90679,25041
1083,13-10-2017,1,83,INR,8580,99022
1084,13-10-2017,7,4579,INR,74094,443264
1085,13-10-2017,2,634,INR,43560,490321
1086,13-10-2017,1,343,INR,77545,559649
1087,13-10-2017,7,1269,INR,34793,371264
1088,13-10-2017,1,83,INR,63866,536290
1089,13-10-2017,162,40269,INR,2127,576625
1090,13-10-2017,1,306,INR,74915,415913
1091,13-10-2017,6,3380,INR,69526,377313
1092,13-10-2017,6,2625,INR,39381,410347
1093,13-10-2017,1,106,INR,85125,44640
1094,13-10-2017,2,1648,INR,46110,573405
1095,13-10-2017,12,4028,INR,62724,467323
1096,13-10-2017,2,1019,INR,72295,11726
1097,13-10-2017,2,963,INR,90782,502214
1098,13-10-2017,2,847,INR,19938,523478
1099,13-10-2017,12,3269,INR,98133,199089
1100,13-10-2017,6,1889,INR,6315,455001
1101,13-10-2017,1,1042,INR,51591,342623
1102,13-10-2017,6,7611,INR,11341,477698
1103,13-10-2017,1,1037,INR,33158,499361
1104,13-10-2017,1,185,INR,94859,399015
1105,13-10-2017,1,60,INR,22428,95191
1106,13-10-2017,1,65,INR,19049,421758
1107,13-10-2017,1,134,INR,95523,378014
1108,13-10-2017,1,241,INR,34775,475576
1109,13-10-2017,1,292,INR,85439,472065
1110,13-10-2017,4,861,INR,16807,62317
1111,13-10-2017,1,162,INR,24900,313411
1112,13-10-2017,1,74,INR,41198,402094
1113,13-10-2017,1,83,INR,99837,5671
1114,13-10-2017,1,144,INR,37362,531030
1115,13-10-2017,1,0,INR,51580,577527
1116,13-10-2017,1,713,INR,22922,577529
1117,13-10-2017,1,370,INR,504,98297
1118,13-10-2017,1,958,INR,7158,400353
1119,13-10-2017,1,861,INR,17021,527346
1120,13-10-2017,4,2810,INR,79015,492846
1121,13-10-2017,13,11796,INR,27302,122092
1122,13-10-2017,1,491,INR,60981,371003
1123,13-10-2017,1,509,INR,98421,46213
1124,13-10-2017,77,90579,INR,37631,32310
1125,13-10-2017,1,468,INR,28093,216658
1126,13-10-2017,1,375,INR,39116,475063
1127,13-10-2017,1,944,INR,21270,65790
1128,13-10-2017,1,97,INR,22696,509518
1129,13-10-2017,346,143051,INR,4152,214783
1130,13-10-2017,3,2255,INR,47407,484723
1131,13-10-2017,1,329,INR,5312,299243
1132,13-10-2017,1,329,INR,65706,43369
1133,13-10-2017,1,1014,INR,10810,447080
1134,13-10-2017,154,46153,INR,32485,485042
1135,13-10-2017,72,94208,INR,2939,518728
1136,13-10-2017,77,100491,INR,50028,200885
1137,13-10-2017,1,194,INR,26329,571198
1138,13-10-2017,1,338,INR,48648,482367
1139,13-10-2017,1,356,INR,70477,243063
1140,13-10-2017,8,389,INR,77733,430254
1141,13-10-2017,2,125,INR,29491,500992
1142,13-10-2017,3,130,INR,78640,555801
1143,13-10-2017,448,28653,INR,36304,505114
